,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,PatientAge,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,ProtocolName,SeriesDate
211,CC-Radiomics-Phantom-3,CCR-3-CT86,CCR-3-CT86,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329176629474712446639858369200,1999-12-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.289735224366277613670171642459,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,81,8.1 RT SIMULATION PELVIS,1999-12-25
212,CC-Radiomics-Phantom-3,CCR-3-CT86,CCR-3-CT86,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329176629474712446639858369200,1999-12-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.205638546785277838283524718904,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,83,8.1 RT SIMULATION PELVIS,1999-12-25
213,CC-Radiomics-Phantom-3,CCR-3-CT86,CCR-3-CT86,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329176629474712446639858369200,1999-12-25,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.400147183024723200340144796295,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,100,8.1 RT SIMULATION PELVIS,1999-12-25
214,CC-Radiomics-Phantom-3,CCR-3-CT94,CCR-3-CT94,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184810661289157095671091170866,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.233141484098680228509009672488,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
215,CC-Radiomics-Phantom-3,CCR-3-CT94,CCR-3-CT94,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184810661289157095671091170866,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.201932339676865391630831462052,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
216,CC-Radiomics-Phantom-3,CCR-3-CT94,CCR-3-CT94,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184810661289157095671091170866,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.209711663425596605988330018130,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
217,CC-Radiomics-Phantom-3,CCR-3-CT94,CCR-3-CT94,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184810661289157095671091170866,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.120399049639564295802443985055,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-30
218,CC-Radiomics-Phantom-3,CCR-3-CT94,CCR-3-CT94,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184810661289157095671091170866,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.105262580694090677238723863776,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-30
219,CC-Radiomics-Phantom-3,CCR-3-CT94,CCR-3-CT94,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184810661289157095671091170866,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.303448976604128917037303689275,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-01-30
220,CC-Radiomics-Phantom-3,CCR-3-CT60,CCR-3-CT60,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.328435652403878245373231303290,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.208431050852612187093507666289,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
221,CC-Radiomics-Phantom-3,CCR-3-CT60,CCR-3-CT60,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.328435652403878245373231303290,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.141541168520492839014318212766,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
222,CC-Radiomics-Phantom-3,CCR-3-CT60,CCR-3-CT60,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.328435652403878245373231303290,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.272006286715418609629362926725,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
223,CC-Radiomics-Phantom-3,CCR-3-CT60,CCR-3-CT60,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.328435652403878245373231303290,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.155695062492451898804128350570,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,2000-02-12
224,CC-Radiomics-Phantom-3,CCR-3-CT60,CCR-3-CT60,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.328435652403878245373231303290,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.222499556978643184663934289851,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,2000-02-12
225,CC-Radiomics-Phantom-3,CCR-3-CT60,CCR-3-CT60,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.328435652403878245373231303290,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.148176264471363586618212270722,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,2000-02-12
226,CC-Radiomics-Phantom-3,CCR-3-CT73,CCR-3-CT73,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.125810058448357881189332233768,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.257203902560674663693876120661,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
227,CC-Radiomics-Phantom-3,CCR-3-CT73,CCR-3-CT73,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.125810058448357881189332233768,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.297598068431053404402631601847,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
228,CC-Radiomics-Phantom-3,CCR-3-CT73,CCR-3-CT73,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.125810058448357881189332233768,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.297947178108955772910126773359,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
229,CC-Radiomics-Phantom-3,CCR-3-CT73,CCR-3-CT73,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.125810058448357881189332233768,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.284869433982056739862980871847,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,114,8.1 RT SIMULATION PELVIS,1999-12-14
230,CC-Radiomics-Phantom-3,CCR-3-CT73,CCR-3-CT73,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.125810058448357881189332233768,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.244893466439911703286487273106,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,76,8.1 RT SIMULATION PELVIS,1999-12-14
231,CC-Radiomics-Phantom-3,CCR-3-CT73,CCR-3-CT73,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.125810058448357881189332233768,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.315573437480560034047081575849,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,114,8.1 RT SIMULATION PELVIS,1999-12-14
232,CC-Radiomics-Phantom-3,CCR-3-CT67,CCR-3-CT67,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191506219149953949931168761152,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.199753573901546345693351785383,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
233,CC-Radiomics-Phantom-3,CCR-3-CT67,CCR-3-CT67,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191506219149953949931168761152,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.441600618807298947430482513747,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
234,CC-Radiomics-Phantom-3,CCR-3-CT67,CCR-3-CT67,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191506219149953949931168761152,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.253472250124257243326587339817,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
235,CC-Radiomics-Phantom-3,CCR-3-CT67,CCR-3-CT67,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191506219149953949931168761152,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.167769917925134361853302482312,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,97,8.1 RT SIMULATION PELVIS,1999-12-14
236,CC-Radiomics-Phantom-3,CCR-3-CT67,CCR-3-CT67,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191506219149953949931168761152,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.496275921039653588548297917975,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,97,8.1 RT SIMULATION PELVIS,1999-12-14
237,CC-Radiomics-Phantom-3,CCR-3-CT67,CCR-3-CT67,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191506219149953949931168761152,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.106323321810173496992688150074,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,97,8.1 RT SIMULATION PELVIS,1999-12-14
238,CC-Radiomics-Phantom-3,CCR-3-CT88,CCR-3-CT88,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329307436301714153574767597547,1999-12-25,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.468192336486965369954729049339,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
239,CC-Radiomics-Phantom-3,CCR-3-CT88,CCR-3-CT88,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329307436301714153574767597547,1999-12-25,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.328011533977447025668228383332,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
240,CC-Radiomics-Phantom-3,CCR-3-CT88,CCR-3-CT88,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329307436301714153574767597547,1999-12-25,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.868043804756344927319489178834,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,96,8.1 RT SIMULATION PELVIS,1999-12-25
241,CC-Radiomics-Phantom-3,CCR-3-CT88,CCR-3-CT88,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.329307436301714153574767597547,1999-12-25,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.260491497174282815834288887971,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,97,8.1 RT SIMULATION PELVIS,1999-12-25
242,CC-Radiomics-Phantom-3,CCR-3-CT4,CCR-3-CT4,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.177765774596121740749794747677,1999-05-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.329521908768856894395208056367,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
243,CC-Radiomics-Phantom-3,CCR-3-CT4,CCR-3-CT4,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.177765774596121740749794747677,1999-05-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.173637591928910698467246044596,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
244,CC-Radiomics-Phantom-3,CCR-3-CT4,CCR-3-CT4,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.177765774596121740749794747677,1999-05-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.143231598405380539525135743745,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
245,CC-Radiomics-Phantom-3,CCR-3-CT4,CCR-3-CT4,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.177765774596121740749794747677,1999-05-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.117704485149999660509653937306,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,81,8.1 RT SIMULATION PELVIS,1999-05-21
246,CC-Radiomics-Phantom-3,CCR-3-CT4,CCR-3-CT4,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.177765774596121740749794747677,1999-05-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.195571534589732572808561123097,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,81,8.1 RT SIMULATION PELVIS,1999-05-21
247,CC-Radiomics-Phantom-3,CCR-3-CT4,CCR-3-CT4,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.177765774596121740749794747677,1999-05-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.950835721554147672480676480841,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,81,8.1 RT SIMULATION PELVIS,1999-05-21
248,CC-Radiomics-Phantom-3,CCR-3-CT39,CCR-3-CT39,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.193126074735841166850252885238,2000-02-08,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.142707073519668897388886580198,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
249,CC-Radiomics-Phantom-3,CCR-3-CT39,CCR-3-CT39,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.193126074735841166850252885238,2000-02-08,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.322644690094139379423966811924,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
250,CC-Radiomics-Phantom-3,CCR-3-CT39,CCR-3-CT39,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.193126074735841166850252885238,2000-02-08,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.807766713172580859439522682715,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
251,CC-Radiomics-Phantom-3,CCR-3-CT39,CCR-3-CT39,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.193126074735841166850252885238,2000-02-08,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.900676042777825079264985794980,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,76,8.1 RT SIMULATION PELVIS,2000-02-08
252,CC-Radiomics-Phantom-3,CCR-3-CT39,CCR-3-CT39,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.193126074735841166850252885238,2000-02-08,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.243731750681894599486839348216,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,46,8.1 RT SIMULATION PELVIS,2000-02-08
253,CC-Radiomics-Phantom-3,CCR-3-CT39,CCR-3-CT39,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.193126074735841166850252885238,2000-02-08,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.276044027689733017756037565446,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,76,8.1 RT SIMULATION PELVIS,2000-02-08
254,CC-Radiomics-Phantom-3,CCR-3-CT76,CCR-3-CT76,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.302783990264524504904036140796,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.154526352506899356734260494044,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
255,CC-Radiomics-Phantom-3,CCR-3-CT76,CCR-3-CT76,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.302783990264524504904036140796,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.212933054026863544250587686194,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,92,8.1 RT SIMULATION PELVIS,2000-02-07
256,CC-Radiomics-Phantom-3,CCR-3-CT76,CCR-3-CT76,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.621457624769873681464278016791,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.308534012933901169147640196955,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
257,CC-Radiomics-Phantom-3,CCR-3-CT76,CCR-3-CT76,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.621457624769873681464278016791,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.106648602933192758529865606666,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,58,8.1 RT SIMULATION PELVIS,2000-02-07
258,CC-Radiomics-Phantom-3,CCR-3-CT76,CCR-3-CT76,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.182852536406306158021574406373,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.303578530578943372628840427455,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
259,CC-Radiomics-Phantom-3,CCR-3-CT76,CCR-3-CT76,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.182852536406306158021574406373,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.245911938812529935378044835895,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,77,8.1 RT SIMULATION PELVIS,2000-02-07
260,CC-Radiomics-Phantom-3,CCR-3-CT35,CCR-3-CT35,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157075025946845627919822897854,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.245934855502466870610442217689,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
261,CC-Radiomics-Phantom-3,CCR-3-CT35,CCR-3-CT35,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157075025946845627919822897854,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.104012002090505541544839264298,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
262,CC-Radiomics-Phantom-3,CCR-3-CT35,CCR-3-CT35,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157075025946845627919822897854,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.473116609002508739657531624307,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
263,CC-Radiomics-Phantom-3,CCR-3-CT35,CCR-3-CT35,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157075025946845627919822897854,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.184249324094038971442936182192,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,92,8.1 RT SIMULATION PELVIS,2000-01-29
264,CC-Radiomics-Phantom-3,CCR-3-CT35,CCR-3-CT35,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157075025946845627919822897854,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.320772000264493727352387905863,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-29
265,CC-Radiomics-Phantom-3,CCR-3-CT35,CCR-3-CT35,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.157075025946845627919822897854,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.121318384260191364217667577481,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-01-29
266,CC-Radiomics-Phantom-3,CCR-3-CT74,CCR-3-CT74,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.155997630763266381454036063807,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.338425233418380461277704706603,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
267,CC-Radiomics-Phantom-3,CCR-3-CT74,CCR-3-CT74,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.155997630763266381454036063807,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.141502918669408178902902516125,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
268,CC-Radiomics-Phantom-3,CCR-3-CT74,CCR-3-CT74,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.155997630763266381454036063807,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.483023168334799163463003036319,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
269,CC-Radiomics-Phantom-3,CCR-3-CT74,CCR-3-CT74,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.155997630763266381454036063807,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.254665920819852664127827635882,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,77,8.1 RT SIMULATION PELVIS,1999-12-14
270,CC-Radiomics-Phantom-3,CCR-3-CT74,CCR-3-CT74,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.155997630763266381454036063807,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.312497165614299818243723099169,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,116,8.1 RT SIMULATION PELVIS,1999-12-14
271,CC-Radiomics-Phantom-3,CCR-3-CT74,CCR-3-CT74,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.155997630763266381454036063807,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.319573002487764462689287174814,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,116,8.1 RT SIMULATION PELVIS,1999-12-14
272,CC-Radiomics-Phantom-3,CCR-3-CT36,CCR-3-CT36,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.973660322335939392604549608645,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.164920896277391975483465934854,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
273,CC-Radiomics-Phantom-3,CCR-3-CT36,CCR-3-CT36,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.973660322335939392604549608645,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.924893292853900672996853273599,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
274,CC-Radiomics-Phantom-3,CCR-3-CT36,CCR-3-CT36,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.973660322335939392604549608645,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.210878311191723361705932926161,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
275,CC-Radiomics-Phantom-3,CCR-3-CT36,CCR-3-CT36,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.973660322335939392604549608645,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.192620587186654385764232602331,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,2000-01-29
276,CC-Radiomics-Phantom-3,CCR-3-CT36,CCR-3-CT36,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.973660322335939392604549608645,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.697901476446033590011618410236,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,84,8.1 RT SIMULATION PELVIS,2000-01-29
277,CC-Radiomics-Phantom-3,CCR-3-CT36,CCR-3-CT36,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.973660322335939392604549608645,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.858420722916752651981710510984,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,86,8.1 RT SIMULATION PELVIS,2000-01-29
278,CC-Radiomics-Phantom-3,CCR-3-CT43,CCR-3-CT43,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.246577066305755709738065845568,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.187512173626459280785722327100,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
279,CC-Radiomics-Phantom-3,CCR-3-CT43,CCR-3-CT43,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.246577066305755709738065845568,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.684615264080077961938304912463,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
280,CC-Radiomics-Phantom-3,CCR-3-CT43,CCR-3-CT43,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.246577066305755709738065845568,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.206908050881206181228471778648,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
281,CC-Radiomics-Phantom-3,CCR-3-CT43,CCR-3-CT43,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.246577066305755709738065845568,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.454854975741047478959134698346,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,78,8.1 RT SIMULATION PELVIS,2000-02-06
